Alias;Place;Link;Code
ALVARES FLORENCE;ALVARES FLORENCE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3501202?formato=application/vnd.geo+json&qualidade=maxima;3501202
ALVARES MACHADO;ALVARES MACHADO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3501301?formato=application/vnd.geo+json&qualidade=maxima;3501301
ALVARO DE CARVALHO;ALVARO DE CARVALHO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3501400?formato=application/vnd.geo+json&qualidade=maxima;3501400
ALVINLANDIA;ALVINLANDIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3501509?formato=application/vnd.geo+json&qualidade=maxima;3501509
ALVINOPOLIS;ALVINOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3102308?formato=application/vnd.geo+json&qualidade=maxima;3102308
ALVORADA(TO);ALVORADA(TO);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1700707?formato=application/vnd.geo+json&qualidade=maxima;1700707
ALVORADA(RS);ALVORADA(RS);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4300604?formato=application/vnd.geo+json&qualidade=maxima;4300604
ALVORADA DE MINAS;ALVORADA DE MINAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3102407?formato=application/vnd.geo+json&qualidade=maxima;3102407
ALVORADA DO GURGUEIA;ALVORADA DO GURGUEIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2200459?formato=application/vnd.geo+json&qualidade=maxima;2200459
ALVORADA DO NORTE;ALVORADA DO NORTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5200803?formato=application/vnd.geo+json&qualidade=maxima;5200803
ALVORADA DO SUL;ALVORADA DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4100806?formato=application/vnd.geo+json&qualidade=maxima;4100806
ALVORADA D'OESTE;ALVORADA D'OESTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1100346?formato=application/vnd.geo+json&qualidade=maxima;1100346
AMAJARI;AMAJARI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1400027?formato=application/vnd.geo+json&qualidade=maxima;1400027
AMAMBAI;AMAMBAI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5000609?formato=application/vnd.geo+json&qualidade=maxima;5000609
AMAPA;AMAPA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1600105?formato=application/vnd.geo+json&qualidade=maxima;1600105
AMAPA DO MARANHAO;AMAPA DO MARANHAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2100550?formato=application/vnd.geo+json&qualidade=maxima;2100550
AMAPORA;AMAPORA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4100905?formato=application/vnd.geo+json&qualidade=maxima;4100905
AMARAJI;AMARAJI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2600906?formato=application/vnd.geo+json&qualidade=maxima;2600906
AMARAL FERRADOR;AMARAL FERRADOR;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4300638?formato=application/vnd.geo+json&qualidade=maxima;4300638
AMARALINA;AMARALINA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5200829?formato=application/vnd.geo+json&qualidade=maxima;5200829
AMARANTE;AMARANTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2200509?formato=application/vnd.geo+json&qualidade=maxima;2200509
AMARANTE DO MARANHAO;AMARANTE DO MARANHAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2100600?formato=application/vnd.geo+json&qualidade=maxima;2100600
AMARGOSA;AMARGOSA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2901007?formato=application/vnd.geo+json&qualidade=maxima;2901007
AMATURA;AMATURA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1300060?formato=application/vnd.geo+json&qualidade=maxima;1300060
AMELIA RODRIGUES;AMELIA RODRIGUES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2901106?formato=application/vnd.geo+json&qualidade=maxima;2901106
AMERICA DOURADA;AMERICA DOURADA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2901155?formato=application/vnd.geo+json&qualidade=maxima;2901155
AMERICANA;AMERICANA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3501608?formato=application/vnd.geo+json&qualidade=maxima;3501608
AMERICANO DO BRASIL;AMERICANO DO BRASIL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5200852?formato=application/vnd.geo+json&qualidade=maxima;5200852
AMERICO BRASILIENSE;AMERICO BRASILIENSE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3501707?formato=application/vnd.geo+json&qualidade=maxima;3501707
AMERICO DE CAMPOS;AMERICO DE CAMPOS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3501806?formato=application/vnd.geo+json&qualidade=maxima;3501806
AMETISTA DO SUL;AMETISTA DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4300646?formato=application/vnd.geo+json&qualidade=maxima;4300646
AMONTADA;AMONTADA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2300754?formato=application/vnd.geo+json&qualidade=maxima;2300754
AMORINOPOLIS;AMORINOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5200902?formato=application/vnd.geo+json&qualidade=maxima;5200902
AMPARO(PB);AMPARO(PB);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2500734?formato=application/vnd.geo+json&qualidade=maxima;2500734
AMPARO(SP);AMPARO(SP);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3501905?formato=application/vnd.geo+json&qualidade=maxima;3501905
AMPARO DE SAO FRANCISCO;AMPARO DE SAO FRANCISCO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2800100?formato=application/vnd.geo+json&qualidade=maxima;2800100
AMPARO DO SERRA;AMPARO DO SERRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3102506?formato=application/vnd.geo+json&qualidade=maxima;3102506
AMPERE;AMPERE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4101002?formato=application/vnd.geo+json&qualidade=maxima;4101002
ANADIA;ANADIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2700201?formato=application/vnd.geo+json&qualidade=maxima;2700201
ANAGE;ANAGE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2901205?formato=application/vnd.geo+json&qualidade=maxima;2901205
ANAHY;ANAHY;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4101051?formato=application/vnd.geo+json&qualidade=maxima;4101051
ANAJAS;ANAJAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1500701?formato=application/vnd.geo+json&qualidade=maxima;1500701
ANAJATUBA;ANAJATUBA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2100709?formato=application/vnd.geo+json&qualidade=maxima;2100709
ANALANDIA;ANALANDIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3502002?formato=application/vnd.geo+json&qualidade=maxima;3502002
ANAMA;ANAMA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1300086?formato=application/vnd.geo+json&qualidade=maxima;1300086
ANANAS;ANANAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1701002?formato=application/vnd.geo+json&qualidade=maxima;1701002
ANANINDEUA;ANANINDEUA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1500800?formato=application/vnd.geo+json&qualidade=maxima;1500800
ANAPOLIS;ANAPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5201108?formato=application/vnd.geo+json&qualidade=maxima;5201108
ANAPU;ANAPU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1500859?formato=application/vnd.geo+json&qualidade=maxima;1500859
ANAPURUS;ANAPURUS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2100808?formato=application/vnd.geo+json&qualidade=maxima;2100808
ANASTACIO;ANASTACIO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5000708?formato=application/vnd.geo+json&qualidade=maxima;5000708
ANAURILANDIA;ANAURILANDIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5000807?formato=application/vnd.geo+json&qualidade=maxima;5000807
ANCHIETA(ES);ANCHIETA(ES);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3200409?formato=application/vnd.geo+json&qualidade=maxima;3200409
ANCHIETA(SC);ANCHIETA(SC);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4200804?formato=application/vnd.geo+json&qualidade=maxima;4200804
ANDARAI;ANDARAI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2901304?formato=application/vnd.geo+json&qualidade=maxima;2901304
ANDIRA;ANDIRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4101101?formato=application/vnd.geo+json&qualidade=maxima;4101101
ANDORINHA;ANDORINHA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2901353?formato=application/vnd.geo+json&qualidade=maxima;2901353
ANDRADAS;ANDRADAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3102605?formato=application/vnd.geo+json&qualidade=maxima;3102605
ANDRADINA;ANDRADINA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3502101?formato=application/vnd.geo+json&qualidade=maxima;3502101
ANDRE DA ROCHA;ANDRE DA ROCHA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4300661?formato=application/vnd.geo+json&qualidade=maxima;4300661
ANDRELANDIA;ANDRELANDIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3102803?formato=application/vnd.geo+json&qualidade=maxima;3102803
ANGATUBA;ANGATUBA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3502200?formato=application/vnd.geo+json&qualidade=maxima;3502200
ANGELANDIA;ANGELANDIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3102852?formato=application/vnd.geo+json&qualidade=maxima;3102852
ANGELICA;ANGELICA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5000856?formato=application/vnd.geo+json&qualidade=maxima;5000856
ANGELIM;ANGELIM;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2601003?formato=application/vnd.geo+json&qualidade=maxima;2601003
ANGELINA;ANGELINA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4200903?formato=application/vnd.geo+json&qualidade=maxima;4200903
ANGICAL;ANGICAL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2901403?formato=application/vnd.geo+json&qualidade=maxima;2901403
ANGICAL DO PIAUI;ANGICAL DO PIAUI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2200608?formato=application/vnd.geo+json&qualidade=maxima;2200608
ANGICO;ANGICO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1701051?formato=application/vnd.geo+json&qualidade=maxima;1701051
ANGICOS;ANGICOS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2400802?formato=application/vnd.geo+json&qualidade=maxima;2400802
ANGRA DOS REIS;ANGRA DOS REIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3300100?formato=application/vnd.geo+json&qualidade=maxima;3300100
ANGUERA;ANGUERA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2901502?formato=application/vnd.geo+json&qualidade=maxima;2901502
ANGULO;ANGULO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4101150?formato=application/vnd.geo+json&qualidade=maxima;4101150
ANHANGUERA;ANHANGUERA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5201207?formato=application/vnd.geo+json&qualidade=maxima;5201207
ANHEMBI;ANHEMBI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3502309?formato=application/vnd.geo+json&qualidade=maxima;3502309
ANHUMAS;ANHUMAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3502408?formato=application/vnd.geo+json&qualidade=maxima;3502408
ANICUNS;ANICUNS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5201306?formato=application/vnd.geo+json&qualidade=maxima;5201306
ANISIO DE ABREU;ANISIO DE ABREU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2200707?formato=application/vnd.geo+json&qualidade=maxima;2200707
ANITA GARIBALDI;ANITA GARIBALDI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4201000?formato=application/vnd.geo+json&qualidade=maxima;4201000
ANITAPOLIS;ANITAPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4201109?formato=application/vnd.geo+json&qualidade=maxima;4201109
ANORI;ANORI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1300102?formato=application/vnd.geo+json&qualidade=maxima;1300102
ANTA GORDA;ANTA GORDA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4300703?formato=application/vnd.geo+json&qualidade=maxima;4300703
ANTAS;ANTAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2901601?formato=application/vnd.geo+json&qualidade=maxima;2901601
ANTONINA;ANTONINA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4101200?formato=application/vnd.geo+json&qualidade=maxima;4101200
ANTONINA DO NORTE;ANTONINA DO NORTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2300804?formato=application/vnd.geo+json&qualidade=maxima;2300804
ANTONIO ALMEIDA;ANTONIO ALMEIDA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2200806?formato=application/vnd.geo+json&qualidade=maxima;2200806
ANTONIO CARDOSO;ANTONIO CARDOSO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2901700?formato=application/vnd.geo+json&qualidade=maxima;2901700
ANTONIO CARLOS(MG);ANTONIO CARLOS(MG);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3102902?formato=application/vnd.geo+json&qualidade=maxima;3102902
ANTONIO CARLOS(SC);ANTONIO CARLOS(SC);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4201208?formato=application/vnd.geo+json&qualidade=maxima;4201208
ANTONIO DIAS;ANTONIO DIAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3103009?formato=application/vnd.geo+json&qualidade=maxima;3103009
ANTONIO GONCALVES;ANTONIO GONCALVES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2901809?formato=application/vnd.geo+json&qualidade=maxima;2901809
ANTONIO JOAO;ANTONIO JOAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5000906?formato=application/vnd.geo+json&qualidade=maxima;5000906
ANTONIO MARTINS;ANTONIO MARTINS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2400901?formato=application/vnd.geo+json&qualidade=maxima;2400901
ANTONIO OLINTO;ANTONIO OLINTO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4101309?formato=application/vnd.geo+json&qualidade=maxima;4101309
ANTONIO PRADO;ANTONIO PRADO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4300802?formato=application/vnd.geo+json&qualidade=maxima;4300802
ANTONIO PRADO DE MINAS;ANTONIO PRADO DE MINAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3103108?formato=application/vnd.geo+json&qualidade=maxima;3103108
APARECIDA(PB);APARECIDA(PB);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2500775?formato=application/vnd.geo+json&qualidade=maxima;2500775
APARECIDA(SP);APARECIDA(SP);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3502507?formato=application/vnd.geo+json&qualidade=maxima;3502507
APARECIDA DE GOIANIA;APARECIDA DE GOIANIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5201405?formato=application/vnd.geo+json&qualidade=maxima;5201405
APARECIDA DO RIO DOCE;APARECIDA DO RIO DOCE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5201454?formato=application/vnd.geo+json&qualidade=maxima;5201454
APARECIDA DO RIO NEGRO;APARECIDA DO RIO NEGRO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1701101?formato=application/vnd.geo+json&qualidade=maxima;1701101
APARECIDA DO TABOADO;APARECIDA DO TABOADO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5001003?formato=application/vnd.geo+json&qualidade=maxima;5001003
APARECIDA D'OESTE;APARECIDA D'OESTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3502606?formato=application/vnd.geo+json&qualidade=maxima;3502606
APERIBE;APERIBE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3300159?formato=application/vnd.geo+json&qualidade=maxima;3300159
APIACA;APIACA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3200508?formato=application/vnd.geo+json&qualidade=maxima;3200508
APIACAS;APIACAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5100805?formato=application/vnd.geo+json&qualidade=maxima;5100805
APIAI;APIAI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3502705?formato=application/vnd.geo+json&qualidade=maxima;3502705
APICUM-ACU;APICUM-ACU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2100832?formato=application/vnd.geo+json&qualidade=maxima;2100832
APIUNA;APIUNA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4201257?formato=application/vnd.geo+json&qualidade=maxima;4201257
APODI;APODI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2401008?formato=application/vnd.geo+json&qualidade=maxima;2401008
APORA;APORA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2901908?formato=application/vnd.geo+json&qualidade=maxima;2901908
APORE;APORE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5201504?formato=application/vnd.geo+json&qualidade=maxima;5201504
APUAREMA;APUAREMA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2901957?formato=application/vnd.geo+json&qualidade=maxima;2901957
APUCARANA;APUCARANA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4101408?formato=application/vnd.geo+json&qualidade=maxima;4101408
APUI;APUI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1300144?formato=application/vnd.geo+json&qualidade=maxima;1300144
APUIARES;APUIARES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2300903?formato=application/vnd.geo+json&qualidade=maxima;2300903
AQUIDABA;AQUIDABA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2800209?formato=application/vnd.geo+json&qualidade=maxima;2800209
AQUIDAUANA;AQUIDAUANA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5001102?formato=application/vnd.geo+json&qualidade=maxima;5001102
AQUIRAZ;AQUIRAZ;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2301000?formato=application/vnd.geo+json&qualidade=maxima;2301000
ARABUTA;ARABUTA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4201273?formato=application/vnd.geo+json&qualidade=maxima;4201273
ARACAGI;ARACAGI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2500809?formato=application/vnd.geo+json&qualidade=maxima;2500809
ARACAI;ARACAI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3103207?formato=application/vnd.geo+json&qualidade=maxima;3103207
ARACAJU;ARACAJU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2800308?formato=application/vnd.geo+json&qualidade=maxima;2800308
ARACARIGUAMA;ARACARIGUAMA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3502754?formato=application/vnd.geo+json&qualidade=maxima;3502754
ARACAS;ARACAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2902054?formato=application/vnd.geo+json&qualidade=maxima;2902054
ARACATI;ARACATI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2301109?formato=application/vnd.geo+json&qualidade=maxima;2301109
ARACATU;ARACATU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2902005?formato=application/vnd.geo+json&qualidade=maxima;2902005
ARACATUBA;ARACATUBA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3502804?formato=application/vnd.geo+json&qualidade=maxima;3502804
ARACI;ARACI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2902104?formato=application/vnd.geo+json&qualidade=maxima;2902104
ARACITABA;ARACITABA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3103306?formato=application/vnd.geo+json&qualidade=maxima;3103306
ARACOIABA(CE);ARACOIABA(CE);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2301208?formato=application/vnd.geo+json&qualidade=maxima;2301208
ARACOIABA(PE);ARACOIABA(PE);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2601052?formato=application/vnd.geo+json&qualidade=maxima;2601052
